"Notes"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping from a high place"	"X80"	"2015"	"2015"	2	20129986	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping from a high place"	"X80"	"2016"	"2016"	1	20099377	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping from a high place"	"X80"	"2017"	"2017"	2	20109479	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping from a high place"	"X80"	"2018"	"2018"	3	20100339	Unreliable
"Total"	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping from a high place"	"X80"			22	400335642	0.0
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"1999"	"1999"	2	19908282	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2000"	"2000"	1	20034103	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2003"	"2003"	1	20026122	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2004"	"2004"	3	19946937	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2006"	"2006"	1	19817117	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2008"	"2008"	2	19856962	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2010"	"2010"	1	20056351	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2011"	"2011"	1	20067831	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2012"	"2012"	1	20118347	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2013"	"2013"	1	20159538	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2015"	"2015"	2	20129986	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2017"	"2017"	4	20109479	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"	"2018"	"2018"	1	20100339	Unreliable
"Total"	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by jumping or lying before moving object"	"X81"			21	400335642	0.0
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2003"	"2003"	1	20026122	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2005"	"2005"	1	19822282	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by crashing of motor vehicle"	"X82"	"2018"	"2018"	1	20100339	Unreliable
"Total"	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by crashing of motor vehicle"	"X82"			3	400335642	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by other specified means"	"X83"	"2001"	"2001"	1	20075767	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by other specified means"	"X83"	"2002"	"2002"	1	20071157	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by other specified means"	"X83"	"2004"	"2004"	1	19946937	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by other specified means"	"X83"	"2008"	"2008"	1	19856962	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by other specified means"	"X83"	"2015"	"2015"	1	20129986	Unreliable
"Total"	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by other specified means"	"X83"			5	400335642	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"	"2003"	"2003"	1	20026122	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"	"2005"	"2005"	1	19822282	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"	"2009"	"2009"	1	19963476	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"	"2010"	"2010"	1	20056351	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"	"2013"	"2013"	1	20159538	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"	"2015"	"2015"	1	20129986	Unreliable
	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"	"2017"	"2017"	1	20109479	Unreliable
"Total"	"Female"	"F"	"5-14 years"	"5-14"	"Intentional self-harm by unspecified means"	"X84"			7	400335642	Unreliable
"Total"	"Female"	"F"	"5-14 years"	"5-14"					2003	400335642	0.5
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"1999"	"1999"	12	18860184	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2000"	"2000"	19	19105073	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2001"	"2001"	13	19585847	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2002"	"2002"	12	19898124	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2003"	"2003"	12	20180290	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2004"	"2004"	19	20433434	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2005"	"2005"	18	20657595	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2006"	"2006"	9	20836077	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2007"	"2007"	4	21001489	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2008"	"2008"	16	21144714	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2009"	"2009"	14	21263984	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2010"	"2010"	7	21308500	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2011"	"2011"	5	21366229	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2012"	"2012"	15	21431588	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2013"	"2013"	2	21429247	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2014"	"2014"	3	21456371	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2015"	"2015"	5	21382495	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2016"	"2016"	6	21218116	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2017"	"2017"	11	21100662	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2018"	"2018"	4	20994345	Unreliable
"Total"	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"			206	414654364	0.0
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"1999"	"1999"	19	18860184	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2000"	"2000"	14	19105073	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2001"	"2001"	20	19585847	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2002"	"2002"	23	19898124	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2003"	"2003"	24	20180290	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2004"	"2004"	29	20433434	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2005"	"2005"	31	20657595	0.2
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2006"	"2006"	27	20836077	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2007"	"2007"	23	21001489	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2008"	"2008"	31	21144714	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2009"	"2009"	24	21263984	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2010"	"2010"	16	21308500	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2011"	"2011"	27	21366229	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2012"	"2012"	19	21431588	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2013"	"2013"	24	21429247	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2014"	"2014"	34	21456371	0.2
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2015"	"2015"	34	21382495	0.2
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2016"	"2016"	45	21218116	0.2
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2017"	"2017"	37	21100662	0.2
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2018"	"2018"	44	20994345	0.2
"Total"	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"			545	414654364	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"1999"	"1999"	14	18860184	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2000"	"2000"	10	19105073	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2001"	"2001"	17	19585847	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2002"	"2002"	13	19898124	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2003"	"2003"	11	20180290	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2004"	"2004"	15	20433434	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2005"	"2005"	12	20657595	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2006"	"2006"	17	20836077	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2007"	"2007"	11	21001489	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2008"	"2008"	7	21144714	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2009"	"2009"	12	21263984	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2010"	"2010"	20	21308500	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2011"	"2011"	15	21366229	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2012"	"2012"	10	21431588	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2013"	"2013"	10	21429247	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2014"	"2014"	4	21456371	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2015"	"2015"	10	21382495	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2016"	"2016"	17	21218116	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2017"	"2017"	19	21100662	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2018"	"2018"	15	20994345	Unreliable
"Total"	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"			259	414654364	0.1
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"1999"	"1999"	1	18860184	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2004"	"2004"	1	20433434	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2007"	"2007"	1	21001489	Unreliable
	"Female"	"F"	"15-24 years"	"15-24"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2009"	"2009"	1	21263984	Unreliable
